Reference,TopContact,TopContact_Z,BackContact,BackContact_Z,ActiveLayer,AL(Z),Avg_Z,AL(Z_sq) ,AL(A),AL_Mob(cm2/Vs),AL_Den(g/cm^3),Avg_Val_e,AL_Eg(eV),AL_Th_Eg(eV),Thickness(nm),Substrate,S_Eg(eV),S_Th_Eg(eV),E(eV),Wave_L(nm),Res(A/W),P_Int(μW/cm2),Bias(V),PIN,NIP,FET,SBD,NN,Ohmic,PN
https://doi.org/10.1016/j.apsusc.2020.147739,Ag,47,Ag,47,SnSe2,118,39.33,13924,276.653,450,5.54,5.33,1.35,0.7,40,Si,1.1,0.61,2.215634518,559.6590909,1.591981132,119,2,0,0,0,0,0,0,1
https://doi.org/10.1016/j.apsusc.2020.147739,Ag,47,Ag,47,SnSe2,118,39.33,13924,276.653,450,5.54,5.33,1.35,0.7,40,Si,1.1,0.61,2.033923579,609.6590909,2.747641509,119,2,0,0,0,0,0,0,1
https://doi.org/10.1016/j.apsusc.2020.147739,Ag,47,Ag,47,SnSe2,118,39.33,13924,276.653,450,5.54,5.33,1.35,0.7,40,Si,1.1,0.61,1.967899008,630.1136364,2.488207547,119,2,0,0,0,0,0,0,1
https://doi.org/10.1016/j.apsusc.2020.147739,Ag,47,Ag,47,SnSe2,118,39.33,13924,276.653,450,5.54,5.33,1.35,0.7,40,Si,1.1,0.61,1.851060221,669.8863636,0.601415094,119,2,0,0,0,0,0,0,1
https://doi.org/10.1016/j.apsusc.2020.147739,Ag,47,Ag,47,SnSe2,118,39.33,13924,276.653,450,5.54,5.33,1.35,0.7,40,Si,1.1,0.61,2.032786885,610,2.698258466,128.5710872,2,0,0,0,0,0,0,1
https://doi.org/10.1016/j.apsusc.2020.147739,Ag,47,Ag,47,SnSe2,118,39.33,13924,276.653,450,5.54,5.33,1.35,0.7,40,Si,1.1,0.61,2.032786885,610,1.269013205,252.6879237,2,0,0,0,0,0,0,1
https://doi.org/10.1016/j.apsusc.2020.147739,Ag,47,Ag,47,SnSe2,118,39.33,13924,276.653,450,5.54,5.33,1.35,0.7,40,Si,1.1,0.61,2.032786885,610,0.854788227,586.0302844,2,0,0,0,0,0,0,1
https://doi.org/10.1016/j.apsusc.2020.147739,Ag,47,Ag,47,SnSe2,118,39.33,13924,276.653,450,5.54,5.33,1.35,0.7,40,Si,1.1,0.61,2.032786885,610,0.816297949,791.7096134,2,0,0,0,0,0,0,1
https://doi.org/10.1016/j.apsusc.2020.147739,Ag,47,Ag,47,SnSe2,118,39.33,13924,276.653,450,5.54,5.33,1.35,0.7,40,Si,1.1,0.61,2.032786885,610,0.493717525,1642.796492,2,0,0,0,0,0,0,1
https://doi.org/10.1016/j.apsusc.2020.147739,Ag,47,Ag,47,SnSe2,118,39.33,13924,276.653,450,5.54,5.33,1.35,0.7,40,Si,1.1,0.61,2.032786885,610,0.401911367,2474.024677,2,0,0,0,0,0,0,1
https://doi.org/10.1016/j.apsusc.2020.147739,Ag,47,Ag,47,SnSe2,118,39.33,13924,276.653,450,5.54,5.33,1.35,0.7,40,Si,1.1,0.61,2.032786885,610,0.376787464,3366.247421,2,0,0,0,0,0,0,1
https://doi.org/10.1016/j.apsusc.2020.147739,Ag,47,Ag,47,SnSe2,118,39.33,13924,276.653,450,5.54,5.33,1.35,0.7,40,Si,1.1,0.61,2.032786885,610,0.339812348,5125.160304,2,0,0,0,0,0,0,1
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.061708113,2190,1.756940357,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.061713738,2190,1.668790669,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.061475948,2190,1.580640981,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.06140998,2190,1.492491292,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.06137265,2190,1.404341604,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.061106223,2190,1.316191916,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.061111848,2190,1.228042228,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.061117473,2190,1.13989254,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.061051505,2190,1.051742852,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.060813716,2190,0.963593164,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.060547288,2190,0.875443475,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.060080402,2190,0.787293787,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.058768722,2190,0.699144099,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.056149708,2190,0.623014823,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.053317706,2190,0.574933175,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.045072018,2190,0.512541513,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.040389658,2190,0.47008847,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.034132332,2190,0.414661015,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.030556945,2190,0.394010563,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.026659681,2190,0.358201504,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.021859624,2190,0.317162117,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.018029139,2190,0.268258561,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.014150228,2190,0.241032841,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.010372866,2190,0.185040324,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.002645688,2190,0.052546103,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.066297762,1310,1.756940357,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.066307166,1310,1.668790669,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.065789953,1310,1.580640981,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.065631798,1310,1.492491292,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.065545453,1310,1.404341604,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.065506983,1310,1.316191916,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.065348827,1310,1.228042228,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.06528642,1310,1.13989254,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.064793144,1310,1.051742852,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.064730737,1310,0.963593164,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.06433321,1310,0.875443475,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.064227951,1310,0.796309096,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.063538157,1310,0.699144099,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.061911859,1310,0.610994411,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.057676879,1310,0.526851527,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.051787122,1310,0.462742663,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.045586531,1310,0.418667819,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.039903351,1310,0.378599779,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.033904202,1310,0.338531739,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.027905053,1310,0.298463698,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.023800439,1310,0.27041607,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.019427041,1310,0.231168831,0,0,0,0,1,0,0
https://onlinelibrary.wiley.com/doi/abs/10.1002/adfm.201907951,Graphene,6,Si,14,MoTe2,146,48.66,21316,351.15,180,7.23,6,1.1,0.86,4.15,Si,1,0.61,1.265306122,980,0.014993562,1310,0.18961039,0,0,0,0,1,0,0
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.122926199,6.276538175,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.079865201,10.83318986,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.064581794,13.7104003,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.060710427,19.351133,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.054435269,25.18533597,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.047689715,31.61727628,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.041138875,37.73695279,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.033855933,44.53728631,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.027072304,50.97546322,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.019947927,57.34484474,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.017020364,64.011989,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.015940975,69.773894,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.01491768,75.67635418,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.014791888,83.82769736,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.014696459,90.01147494,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.014618381,95.07092933,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.010974741,109.6862634,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.010198299,115.7012189,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.011957945,119.8054613,1,0,0,0,0,0,0,1
https://doi.org/10.1016/j.optmat.2022.112537,Ag,47,Ag,47,WSe2,142,47.33,20164,341.782,180,8.66,6,1.65,1.45,2,Si,1.1,0.61,1.850746269,670,0.501692432,0.433585442,1,0,0,0,0,0,0,1
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.034795434,4600,1.889871717,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.044759217,4600,2.039957704,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.054251752,4600,2.171820428,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.065343275,4600,2.313716184,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.078836875,4600,2.455611941,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.09321545,4600,2.597507697,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.1079733,4600,2.739403454,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.124753951,4600,2.88129921,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.142166727,4600,3.023194967,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.157683127,4600,3.165090723,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.17775083,4600,3.30698648,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.197649965,4600,3.448882236,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.216706267,4600,3.590777993,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.241198846,4600,3.732673749,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.261140124,4600,3.874569506,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.286728387,4600,4.016465262,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.314971576,4600,4.158361019,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.339759147,4600,4.300256775,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.367559849,4600,4.442152532,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.392610238,4600,4.577598481,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.422387107,4600,4.703011397,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.45463444,4600,4.842040573,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.479701354,4600,4.971036715,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.029354836,4600,1.755260244,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.019848733,4600,1.566998893,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.000189257,6600,0.040159176,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.000746447,6600,0.186569798,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.002215715,6600,0.343760811,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.00191333,6600,0.49671338,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.003805462,6600,0.636766334,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.003804312,6600,0.782347695,0,0,0,1,0,0,0
https://doi.org/10.1021/acsami.2c23234,Au,79,Ag,47,Borophane,5,5,25,10.811,20100,2.48,3,0,0,1.65,Si,1,0.61,3.397260274,365,0.005130008,6600,0.928620106,0,0,0,1,0,0,0
